segment,anomaly,train,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len,label
1752.0,0.0,1.0,1.0,362.0,363.0,0.0047092451790633,2.503527805612635e-05,0.0050035265619487,-1.3094623542063522,0.4846273813574575,47.0,1.0,1.0,59.0,69.0,3.16275135690221e-06,9.47583663169806e-06,362.0,363.0,6.915822667438218e-08,6.896770814359875e-08,0
1753.0,0.0,1.0,1.0,438.0,439.0,0.0241365539863325,0.0004921221297815,0.0221838258598813,-1.4533534419544392,0.2924174938369938,12.0,1.0,1.0,82.0,94.0,3.1608217829429216e-06,8.672923437457205e-06,438.0,439.0,1.1235665063505492e-06,1.121007129342917e-06,0
1754.0,0.0,1.0,1.0,441.0,442.0,0.0170100012669683,0.0003091107926187,0.0175815469347467,-1.366378163479271,0.4809900761006832,13.0,1.0,1.0,71.0,86.0,2.123022858980046e-06,5.8437086147090925e-06,441.0,442.0,7.009315025367384e-07,6.993456846576959e-07,0
1755.0,0.0,1.0,1.0,453.0,454.0,0.0069024162555066,7.867110141594502e-05,0.0088696731290361,-0.7757522297933437,0.8916003737077699,26.0,1.0,1.0,63.0,84.0,2.2195194257227378e-06,6.549791892099559e-06,453.0,454.0,1.73666890542925e-07,1.732843643523018e-07,0
1756.0,0.0,0.0,1.0,288.0,289.0,0.0010056391695501,3.771275930835297e-06,0.0019419773250054,1.955150505546948,1.7757485233755204,15.0,1.0,1.0,20.0,25.0,1.5997390750055556e-06,4.670002520554008e-06,288.0,289.0,1.3094708093178114e-08,1.30493976845512e-08,0
1757.0,0.0,0.0,1.0,392.0,393.0,0.0067836747582697,6.470604684972213e-05,0.0080440068902085,-1.2601894965859133,0.6264848910401246,33.0,1.0,1.0,43.0,58.0,1.8879748574178567e-06,5.035608191360101e-06,392.0,393.0,1.6506644604520954e-07,1.6464642964305886e-07,0
1758.0,0.0,1.0,1.0,416.0,417.0,0.0198691726378896,0.0004177297388489,0.0204384377790718,-1.3946600903449955,0.4472767283804079,9.0,1.0,2.0,71.0,80.0,2.6880122305293274e-06,7.410407693977833e-06,416.0,417.0,1.0041580260793025e-06,1.0017499732589682e-06,0
1759.0,0.0,0.0,1.0,361.0,362.0,0.0092844292541436,9.979812288441904e-05,0.0099899010447761,-1.4518869157932284,0.4571888250193378,17.0,1.0,1.0,58.0,71.0,3.0948076147612182e-06,8.961081104458335e-06,361.0,362.0,2.7644909386265664e-07,2.7568542233264934e-07,0
1760.0,0.0,1.0,1.0,318.0,319.0,0.0058061053918495,3.795942216403236e-05,0.0061611218267481,-1.4183006386479506,0.456636419778863,37.0,1.0,1.0,48.0,65.0,2.414923776414465e-06,6.739055136939431e-06,318.0,319.0,1.193692520881521e-07,1.189950538057441e-07,0
1761.0,0.0,0.0,1.0,383.0,384.0,0.0136530186197916,0.0002263734103888,0.0150457106973674,-1.244681164585733,0.580399499944089,15.0,1.0,1.0,64.0,66.0,3.3195859080214097e-06,9.802047141248166e-06,383.0,384.0,5.910532908325757e-07,5.895140895543659e-07,0
1762.0,0.0,1.0,1.0,376.0,377.0,0.0201402549602122,0.0003977744909759,0.0199442846694468,-1.519431610150907,0.3459255931753845,15.0,2.0,1.0,80.0,82.0,4.646645304512233e-06,1.397737157139093e-05,376.0,377.0,1.0579108802551343e-06,1.0551047505992853e-06,0
1763.0,0.0,0.0,1.0,381.0,382.0,0.0125481630104712,0.0001921585145405,0.0138621251812476,-1.384597426719372,0.5252180935153629,20.0,1.0,2.0,68.0,80.0,3.593061317738584e-06,1.0954672829335268e-05,381.0,382.0,5.043530565369573e-07,5.030327605774365e-07,0
1764.0,0.0,0.0,1.0,292.0,293.0,0.0053113311945392,3.1568660888938166e-05,0.0056185995487254,-1.2625628102752349,0.5062466581173669,41.0,1.0,2.0,52.0,64.0,3.777504662102739e-06,1.1947242107331268e-05,292.0,293.0,1.0811185235937729e-07,1.0774286992811661e-07,0
1765.0,0.0,1.0,1.0,353.0,354.0,0.0042542876836158,2.840117861695113e-05,0.0053292756184073,-0.9422392906544044,0.7956672621718277,34.0,1.0,1.0,49.0,60.0,2.2545406097813023e-06,6.425841215060795e-06,353.0,354.0,8.045659664858678e-08,8.02293181269806e-08,0
1766.0,0.0,1.0,1.0,502.0,503.0,0.015177822445328,0.0002674729277935,0.0163545995913557,-1.4206048495491284,0.4814792078256347,16.0,1.0,1.0,79.0,97.0,2.8673234159127483e-06,8.479900277849898e-06,502.0,503.0,5.328145971983529e-07,5.317553236452746e-07,0
1767.0,0.0,1.0,1.0,472.0,473.0,0.0134972847145877,0.0002047668943782,0.0143096783464294,-1.3513433056098154,0.5009595483644288,20.0,2.0,1.0,74.0,90.0,2.959756817051272e-06,8.542093675934184e-06,472.0,473.0,4.338281660556634e-07,4.329109817722477e-07,0
1768.0,1.0,1.0,1.0,352.0,353.0,0.0059516542776203,0.0001741676869847,0.0131972605863774,3.136704599804367,2.1360547250641617,5.0,2.0,1.0,7.0,20.0,1.0318367543568753e-05,1.444565506959886e-05,352.0,353.0,4.947945652975908e-07,4.933928809766345e-07,0
1769.0,0.0,1.0,1.0,565.0,566.0,0.0296299917491166,0.0040061225463965,0.0632939376749193,2.3706972179766144,1.979185030208043,3.0,1.0,1.0,42.0,46.0,4.341238896772035e-06,3.42417138884716e-06,565.0,566.0,7.090482383002798e-06,7.077955028969224e-06,0
1770.0,0.0,1.0,1.0,426.0,427.0,0.055519689320843,0.0083169743197939,0.0911974468929582,0.1107984339480894,1.3268528373698936,5.0,1.0,1.0,15.0,41.0,7.79001599571221e-06,5.400344761799534e-06,426.0,427.0,1.95234138962299e-05,1.947769161544248e-05,0
1771.0,0.0,0.0,1.0,431.0,432.0,0.0366314707175925,0.004607717928683,0.0678801733106439,0.8109464878351038,1.5772147920938602,4.0,1.0,1.0,20.0,45.0,6.81715597072761e-06,5.058189246154414e-06,431.0,432.0,1.069076085541312e-05,1.0666013723803368e-05,0
1772.0,1.0,1.0,1.0,422.0,423.0,0.0251077328368794,0.0018975210978149,0.0435605451964847,1.1015607888192598,1.6105038334748891,6.0,1.0,1.0,32.0,45.0,1.231558797550664e-05,1.3905708298078389e-05,422.0,423.0,4.496495492452593e-06,4.485865479468072e-06,0
1773.0,1.0,1.0,1.0,404.0,405.0,0.0422031018518518,0.0031337293785815,0.0559797229234079,0.4142055675310878,1.3880933048380923,2.0,1.0,1.0,38.0,77.0,1.0676775672485604e-05,1.0152919050263044e-05,404.0,405.0,7.756755887578041e-06,7.737603403905008e-06,0
1774.0,1.0,1.0,1.0,533.0,534.0,1.2712164129051686,0.0134383291296256,0.1159238074324063,0.6458721370897269,4.615887879070863,2.0,1.0,1.0,83.0,126.0,1.5321184120174488e-05,1.544535390507895e-05,533.0,534.0,2.5212625008678467e-05,2.516541035510416e-05,1
1775.0,0.0,1.0,1.0,323.0,324.0,0.1671471267901234,0.0255824325238986,0.1599450922157309,-1.3837644023355482,0.5359707222750054,2.0,1.0,1.0,84.0,99.0,2.0696882268515013e-05,1.7038992314641005e-05,323.0,324.0,7.920257747337053e-05,7.895812507376136e-05,0
1776.0,1.0,1.0,1.0,356.0,357.0,0.1546062842577031,0.0328883465591848,0.181351444877577,-1.2093152568628651,0.6891624235406623,2.0,1.0,1.0,22.0,86.0,3.119086542059258e-05,1.7605906354007656e-05,356.0,357.0,9.238299595276644e-05,9.21242200537391e-05,1
1777.0,0.0,1.062468416709112,1.0,504.0,505.0,0.0609375347128712,0.0083526255508445,0.0913926996583674,0.0683274710279788,1.3100831721486468,1.0,1.0,1.0,47.0,91.0,8.069420307290418e-06,9.84643103458011e-06,504.0,505.0,1.6572669743739183e-05,1.6539852575929796e-05,1
1778.0,0.0,1.1249368334182248,1.0,488.0,489.0,0.0853414383435582,0.0174414843017791,0.1320662118097554,-0.2569863926452651,1.1903254998520012,2.0,1.0,1.0,11.0,33.0,1.977779979740901e-05,1.7922004170262425e-05,488.0,489.0,3.574074652003933e-05,3.566765705885316e-05,1
1779.0,1.0,1.1874052501273369,1.0,471.0,472.0,0.0554463810381355,0.0081879163137146,0.0904871057870384,-0.1325529870044373,1.2656108133992885,3.0,2.0,1.0,23.0,56.0,1.3252857618459448e-05,7.64705425436128e-06,471.0,472.0,1.7384111069457933e-05,1.7347280325666707e-05,1
1780.0,0.0,1.2498736668364492,1.0,438.0,439.0,0.0658991900683371,0.0089597546027105,0.094655980279698,-0.6476176213539806,1.0163103430125142,3.0,1.0,1.0,31.0,57.0,1.01326347881274e-05,8.232411937131814e-06,438.0,439.0,2.045606073678217e-05,2.040946378749565e-05,1
1781.0,1.0,1.3123420835455615,1.0,457.0,458.0,0.1062420029475982,0.0191630611418877,0.1384307088108985,-0.8963981234648655,0.865647938486684,2.0,1.0,1.0,19.0,45.0,1.4848986790241577e-05,1.4626195894651315e-05,457.0,458.0,4.193230009165815e-05,4.184074485128335e-05,1
1782.0,0.0,0.3748105002546736,1.0,573.0,574.0,0.0978481568815331,0.0212521517928223,0.1457811777727917,-0.3758599610422024,1.1288897954756294,2.0,1.0,1.0,76.0,77.0,9.11753926972461e-06,9.82407639840596e-06,573.0,574.0,3.708927014454155e-05,3.702465469132807e-05,1
1783.0,0.0,1.437278916963786,1.0,452.0,453.0,0.1459227029801324,0.0326932072537183,0.1808126302383723,-1.0689472954389707,0.7718678524936796,1.0,1.0,1.0,24.0,87.0,1.9554508344628327e-05,1.3775108977801468e-05,452.0,453.0,7.233010454362465e-05,7.217043543867184e-05,1
1784.0,0.0,1.4997473336728981,1.0,509.0,510.0,0.1278679831568627,0.0223953863137669,0.1496508814333111,-0.8925752122077646,0.8602233524893466,1.0,2.0,1.0,115.0,122.0,1.046346704078426e-05,1.2399135616385115e-05,509.0,510.0,4.3998794329601065e-05,4.391252218385675e-05,1
1785.0,0.0,1.5622157503820104,1.0,619.0,620.0,0.1931284041290322,0.065181508865305,0.2553066956922692,-0.9191629850526296,0.86943367176638,3.0,1.0,1.0,97.0,172.0,1.7877509729930233e-05,1.2950843748733704e-05,619.0,620.0,0.000105301306729,0.0001051314659117,1
1786.0,0.0,1.6246841670911227,1.0,615.0,616.0,0.1866269634090909,0.0606114342655318,0.2461938956707332,-0.903169031446322,0.872781325289002,2.0,1.0,1.0,96.0,105.0,1.473784611581138e-05,9.67175953506358e-06,615.0,616.0,9.855517766753148e-05,9.839518549599328e-05,1
1787.0,0.0,1.687152583800235,1.0,736.0,737.0,0.1133664913704206,0.0245416182282454,0.1566576465680672,-0.6809965219583227,0.9857321188331712,5.0,1.0,1.0,112.0,114.0,6.51707321435217e-06,8.601531144472373e-06,736.0,737.0,3.334458998402918e-05,3.329934630698165e-05,1
1788.0,0.0,0.7496210005093473,1.0,657.0,658.0,0.1720172841033434,0.043728083904914,0.2091126105831833,-1.170670561786698,0.7073004535804556,2.0,1.0,2.0,58.0,116.0,1.1130279066071236e-05,1.1415794358067383e-05,657.0,658.0,6.655720533472464e-05,6.645605456673874e-05,1
1789.0,0.0,1.8120894172184596,1.0,826.0,827.0,0.2191326145828295,0.0732016341921716,0.2705580052265533,-1.102868214822334,0.7479213703975356,5.0,2.0,1.0,139.0,144.0,1.009549233612494e-05,9.73514217339636e-06,826.0,827.0,8.86218331624354e-05,8.851467254192459e-05,1
1790.0,0.0,1.874557833927572,1.0,707.0,708.0,0.237624665240113,0.0894192002535675,0.2990304336577927,-1.053026429328979,0.7751822285621829,4.0,1.0,1.0,46.0,100.0,1.7737588622909478e-05,9.85440940208357e-06,707.0,708.0,0.0001264769451959,0.0001262983054428,1
1791.0,0.0,1.9370262506366842,1.0,738.0,739.0,0.2495836479566982,0.0894689619130556,0.299113627093544,-1.271971333092437,0.644151017088956,3.0,1.0,1.0,60.0,146.0,2.306313426704308e-05,1.9854071697083275e-05,738.0,739.0,0.0001212316557087,0.0001210676074601,1
1792.0,0.0,1.9994946673457965,1.0,810.0,811.0,0.3029258830579531,0.1374417376311468,0.3707313550687975,-1.0574396165972462,0.7488743619810497,1.0,1.0,1.0,36.0,113.0,2.5405973892003583e-05,1.880498861035828e-05,810.0,811.0,0.0001696811575693,0.0001694719329607,1
1793.0,1.0,1.0619630840549088,1.0,629.0,630.0,0.2147262847301587,0.0609475278553346,0.2468755310988406,-1.3228339964852194,0.6025396940366631,5.0,1.0,1.0,39.0,92.0,1.915308884249297e-05,1.584993959665543e-05,629.0,630.0,9.68959107398007e-05,9.674210770688038e-05,1
1794.0,0.0,2.124431500764021,1.0,710.0,711.0,0.2371555612798875,0.0865830897783407,0.2942500463523171,-1.1471626269711277,0.7355793312690079,1.0,1.0,1.0,33.0,102.0,2.3695362151592104e-05,1.811123186674833e-05,710.0,711.0,0.0001219480137723,0.0001217764975785,1
1795.0,0.0,1.1868999174731334,1.0,740.0,741.0,0.2334343359109311,0.0913261390795794,0.3022021493629379,-0.9786933695990364,0.8256536378653349,2.0,1.0,1.0,32.0,99.0,1.899623814943541e-05,1.0478514495343177e-05,740.0,741.0,0.0001234137014588,0.0001232471512544,1
1796.0,0.0,2.2493683341822455,5.0,520.0,105.0,-3.2459535885714285e-06,7.056315631693552e-11,8.400187873907077e-06,-1.4014856844403778,-0.0017150387634802,1.0,1.0,1.0,29.0,35.0,4.96102677500584e-13,6.469953009414841e-13,2600.0,525.0,1.356983775325683e-13,6.720300601612909e-13,1
1797.0,0.0,2.311836750891358,5.0,605.0,122.0,5.084253254098361e-06,1.8233318867245003e-10,1.3503080710432342e-05,-1.4403343557446813,-0.1115450559444778,1.0,1.0,1.0,32.0,41.0,8.194200626720827e-13,1.0461123618778057e-12,3025.0,610.0,3.013771713594214e-13,1.4945343333807377e-12,1
1798.0,0.0,2.37430516760047,5.0,700.0,141.0,9.445327872340428e-07,1.91762008476406e-10,1.3847816018289888e-05,-1.3808427113760229,-0.1811462097252811,1.0,1.0,1.0,39.0,48.0,5.915052100527897e-13,7.072623538066728e-13,3500.0,705.0,2.7394572639486574e-13,1.3600142445135178e-12,1
1799.0,0.0,2.4367735843095826,5.0,940.0,188.0,-5.370821982446809e-06,1.0116579540681688e-10,1.0058120868572662e-05,-0.9044532103121404,-0.4285123839946289,1.0,1.0,1.0,58.0,62.0,3.849842997765305e-13,7.907341081781658e-13,4792.0,940.0,1.076231866029967e-13,5.381159330149835e-13,1
1800.0,1.0,2.4992420010186946,5.0,815.0,148.0,-8.375030533783784e-06,6.341295599080263e-10,2.5181929233242363e-05,-1.0635554134401008,0.1570950353432822,5.0,2.0,1.0,5.0,9.0,5.1147784565706985e-11,1.3438547390688562e-10,10891.0,740.0,7.780730796417503e-13,4.284659188567745e-12,1
1801.0,0.0,2.5617104177278067,5.0,1335.0,268.0,-1.0750317313432835e-05,4.97317663075386e-10,2.230062023970154e-05,-1.4741160147327237,-0.1287524325250835,1.0,1.0,1.0,80.0,90.0,4.967066767680425e-13,6.223949999677747e-13,6675.0,1340.0,3.725225940639595e-13,1.855662921923082e-12,1
1802.0,0.0,2.6241788344369192,5.0,890.0,179.0,-1.03674145698324e-05,2.8549285713916477e-10,1.689653387944299e-05,-1.2821648276221789,-0.180238656091997,1.0,1.0,1.0,52.0,60.0,6.491689210560579e-13,7.139221643881289e-13,4450.0,895.0,3.207784911676009e-13,1.5949321627886299e-12,1
1803.0,1.0,1.6866472511460315,5.0,930.0,187.0,5.071832524064172e-06,5.082029692521433e-10,2.2543357541682724e-05,-1.460710042415064,-0.1578636144043858,3.0,1.0,1.0,2.0,4.0,1.3273278485571528e-11,3.046783662429221e-11,4650.0,935.0,5.464548056474659e-13,2.717662937177237e-12,1
1804.0,1.0,2.749115667855144,5.0,900.0,156.0,2.313987566346153e-05,8.966620521035037e-10,2.994431585632745e-05,0.1449144505661888,-1.1793362184602392,2.0,1.0,1.0,2.0,3.0,3.143740975919186e-11,6.136023996396869e-11,20750.0,780.0,9.96291169003893e-13,5.747833667330151e-12,1
1805.0,1.0,1.811584084564256,5.0,616.0,124.0,-9.254690283629036e-06,2.4955272953619863e-10,1.5797238035055325e-05,-0.7300209167974696,-0.6970441152391552,2.0,2.0,1.0,1.0,1.0,4.4912141779856063e-11,1.351887124570742e-10,3086.0,620.0,4.051180674288939e-13,2.0125220123886985e-12,1
1806.0,0.0,2.8740525012733684,5.0,560.0,113.0,1.1806977230088497e-05,3.4458290878568883e-10,1.8562944507423624e-05,-1.2455118631699371,-0.1311400200317582,1.0,1.0,1.0,31.0,43.0,1.6111347631728136e-12,1.153117390619114e-12,2800.0,565.0,6.153266228315874e-13,3.049406272439724e-12,1
1807.0,0.0,2.9365209179824805,5.0,510.0,103.0,-1.7335889320388397e-07,2.781485633302589e-10,1.6677786523704486e-05,-1.5021383508452502,-0.048840640570074,1.0,1.0,1.0,26.0,34.0,1.349687062194093e-12,8.276034904977174e-13,2550.0,515.0,5.45389339863253e-13,2.7004714886432906e-12,1
1808.0,0.0,2.9989893346915935,5.0,580.0,117.0,3.741888811965812e-06,4.2227594067582044e-10,2.054935377757219e-05,-1.4018470241716396,-0.1044377543967828,1.0,1.0,1.0,26.0,39.0,1.6850315421829718e-12,8.876349870416091e-13,2900.0,585.0,7.280619666824491e-13,3.609196074152312e-12,1
1809.0,0.0,3.0614577514007046,5.0,535.0,108.0,-6.7203611851851845e-06,1.4988010902925591e-10,1.2242553207123744e-05,-0.5310923193760222,-0.6838269194845955,1.0,1.0,1.0,27.0,33.0,6.895272116590365e-13,7.2988326055576e-13,2675.0,540.0,2.801497365032821e-13,1.3877787873079253e-12,1
1810.0,1.0,3.1239261681098176,5.0,1115.0,224.0,1.5332640294642856e-05,3.1960478327479187e-10,1.787749376380235e-05,1.5847302560567176,0.6517728758988862,12.0,4.0,3.0,12.0,21.0,2.4745539533790416e-10,7.053767874245122e-10,5575.0,1120.0,2.866410612329973e-13,1.4268070681910353e-12,1
1811.0,1.0,3.1863945848189297,5.0,695.0,140.0,3.1775917642857136e-06,4.840165732278672e-10,2.200037666104531e-05,0.1832392950011208,0.3932562302724324,6.0,2.0,1.0,7.0,10.0,1.4781280346737346e-10,4.0483056789630175e-10,3475.0,700.0,6.964267240688736e-13,3.4572612373419084e-12,1
1812.0,1.0,2.2488630015280417,5.0,680.0,137.0,-6.574501357664234e-06,4.659054632372504e-10,2.158484336837426e-05,3.49958047735426,1.4914924112849357,10.0,5.0,1.0,10.0,15.0,5.749235498848713e-10,1.7864335913782695e-09,3400.0,685.0,6.851550929959564e-13,3.4007698046514625e-12,1
1813.0,0.0,1.0,5.0,785.0,158.0,2.805441829113924e-06,6.344314077537251e-10,2.518792186254605e-05,-1.3453066103818874,-0.2583843496294722,1.0,1.0,1.0,38.0,56.0,1.5514252105638217e-12,9.533696721506425e-13,3925.0,790.0,8.081928761193953e-13,4.015388656669148e-12,0
1814.0,0.0,1.0,5.0,1030.0,207.0,-1.221384836231884e-05,3.3492212146512557e-10,1.830087761461525e-05,-1.49033027883763,0.0932592831538022,1.0,1.0,1.0,57.0,64.0,6.206478756894795e-13,9.068351352939969e-13,5150.0,1035.0,3.2516710821856855e-13,1.617981263116549e-12,0
1815.0,1.0,1.0,5.0,985.0,198.0,-2.303626871717173e-06,3.8428430403974887e-10,1.9603170764948943e-05,1.7198640966306211,0.7937532076371356,6.0,3.0,1.0,6.0,8.0,1.411211142025681e-10,3.7332842670152686e-10,4925.0,990.0,3.901363492789329e-13,1.94082981838257e-12,0
1816.0,0.0,0.0,5.0,680.0,137.0,-2.2314420437956207e-06,6.690327011058262e-10,2.586566645392742e-05,-1.3769525298981722,-0.0613754516162551,1.0,1.0,1.0,40.0,47.0,1.6899295553839265e-12,8.917754519911948e-13,3400.0,685.0,9.838716192732738e-13,4.883450373035228e-12,0
1817.0,1.0,1.0,5.0,525.0,106.0,-1.9524160754716984e-06,7.580032671895223e-10,2.753185913064213e-05,-1.2606820415412114,0.0632660098129861,3.0,1.0,1.0,3.0,12.0,5.0345882883986266e-11,7.743266987492675e-11,2625.0,530.0,1.443815747027662e-12,7.150974218769081e-12,0
1818.0,0.0,1.0,5.0,80.0,17.0,1.1787463529411764e-05,3.68340131950317e-10,1.919218934750064e-05,-1.4662277995718058,0.0336718365767385,1.0,1.0,2.0,1.0,3.0,5.605312286321875e-11,1.3182441614355547e-11,400.0,85.0,4.604251649378963e-12,2.1667066585312763e-11,0
1819.0,0.0,1.0,5.0,95.0,20.0,2.05594465e-05,5.215213285004628e-10,2.28368414738217e-05,-1.382135411430483,-0.2597744034745464,1.0,1.0,1.0,2.0,4.0,5.917392730686149e-11,1.0272535418544445e-11,475.0,100.0,5.4896981947417135e-12,2.6076066425023137e-11,0
1820.0,0.0,0.0,5.0,75.0,16.0,1.1673439999999998e-05,5.222433377789625e-10,2.2852643999742403e-05,-1.5283387300750322,0.0047203013499478,1.0,1.0,2.0,1.0,4.0,8.801346935840002e-11,2.3717392219663272e-11,375.0,80.0,6.963244503719499e-12,3.2640208611185156e-11,0
1821.0,0.0,0.0,5.0,95.0,20.0,1.8566541500000003e-05,6.030049968922829e-10,2.455616005999885e-05,-1.3653960005171109,-0.3112730038205596,1.0,1.0,1.0,1.0,6.0,6.599495925899335e-11,8.160022011380552e-12,475.0,100.0,6.347421019918767e-12,3.0150249844614144e-11,0
1822.0,0.0,0.0,5.0,75.0,16.0,1.062909625e-05,6.333195331934611e-10,2.516584060176534e-05,-1.3976355577813675,-0.1009554237583118,1.0,1.0,2.0,1.0,3.0,9.971644803203555e-11,1.3990603764369382e-11,375.0,80.0,8.44426044257948e-12,3.958247082459131e-11,0
1823.0,0.0,1.0,5.0,95.0,20.0,1.4558575999999996e-05,6.399102579213737e-10,2.529644753560021e-05,-1.3928137700410066,-0.3203345234872126,1.0,1.0,2.0,1.0,3.0,7.021084271423546e-11,8.992438487888888e-12,475.0,100.0,6.735897451803937e-12,3.19955128960687e-11,0
1824.0,0.0,1.0,5.0,75.0,16.0,9.284875e-06,7.050580494178625e-10,2.655292920598145e-05,-1.3767685601902833,-0.0981538784824404,1.0,1.0,2.0,2.0,2.0,1.1173259979019555e-10,2.3444049653281637e-11,375.0,80.0,9.400773992238166e-12,4.4066128088616405e-11,0
1825.0,0.0,1.0,5.0,95.0,20.0,1.0621028e-05,5.90370031201346e-10,2.4297531380807928e-05,-1.1960223534020469,-0.483824391135453,1.0,1.0,2.0,3.0,4.0,6.679440461783047e-11,1.1300595867409878e-11,475.0,100.0,6.2144213810667996e-12,2.95185015600673e-11,0
1826.0,0.0,1.0,5.0,80.0,17.0,5.972781764705882e-06,7.406373039198615e-10,2.721465237551017e-05,-1.4334758664784668,-0.0067025527648722,1.0,1.0,2.0,1.0,1.0,1.0650506586094843e-10,2.0372400047728883e-11,400.0,85.0,9.25796629899827e-12,4.356690023058009e-11,0
1827.0,0.0,1.0,5.0,100.0,21.0,3.0094304761904752e-06,5.227864879070998e-10,2.2864524659548466e-05,-1.385647021300561,-0.2911360409358955,1.0,1.0,2.0,3.0,5.0,5.683520118578499e-11,2.575904563206205e-11,500.0,105.0,5.227864879070998e-12,2.4894594662242847e-11,0
1828.0,0.0,0.0,5.0,75.0,16.0,4.708849375e-06,6.137507696667682e-10,2.4773993817444305e-05,-1.405731639461674,-0.087736276827585,1.0,1.0,2.0,1.0,4.0,9.614438658292888e-11,1.2346363631383676e-11,375.0,80.0,8.183343595556913e-12,3.8359423104173026e-11,0
1829.0,0.0,1.0,5.0,95.0,20.0,-3.565375000000005e-07,3.5169826523286867e-10,1.875362005674821e-05,-1.3537965242009775,-0.3006599120394578,1.0,1.0,2.0,2.0,6.0,4.1379931766146266e-11,1.037891170801358e-11,475.0,100.0,3.70208700245125e-12,1.7584913261643436e-11,0
1830.0,0.0,0.0,5.0,65.0,14.0,5.044568542857144e-06,3.8622624792432246e-10,1.965263971898744e-05,-1.4704931088164457,-0.0937919759693791,1.0,1.0,2.0,1.0,2.0,8.276408940396811e-11,1.1877033416346307e-11,325.0,70.0,5.941942275758808e-12,2.7587589137451607e-11,0
1831.0,0.0,1.0,5.0,100.0,21.0,-4.8190409523809525e-06,2.679038155386753e-10,1.6367767579565495e-05,-1.395944788855063,-0.0853765995720434,1.0,1.0,2.0,2.0,7.0,2.8364861894575e-11,9.022227316719112e-12,500.0,105.0,2.679038155386753e-12,1.2757324549460728e-11,0
1832.0,0.0,1.0,5.0,75.0,16.0,-1.5877667375e-06,2.8401573230583515e-10,1.6852766310188814e-05,-1.5055028077330774,0.0775953372813357,1.0,1.0,2.0,1.0,3.0,4.6895620971387396e-11,7.85370240314028e-12,375.0,80.0,3.786876430744469e-12,1.7750983269114697e-11,0
1833.0,0.0,0.0,5.0,95.0,20.0,-3.8527222e-06,1.9812687258959598e-10,1.407575477868224e-05,-1.4083009911521442,0.0291842784562261,1.0,1.0,2.0,3.0,5.0,2.396121565467548e-11,7.881728468581131e-12,475.0,100.0,2.085546027258905e-12,9.906343629479798e-12,0
1834.0,0.0,1.0,5.0,75.0,16.0,-4.111335675e-06,2.465821522773522e-10,1.5702934511655847e-05,-1.5141322850878658,0.0762004480546307,1.0,1.0,2.0,1.0,4.0,4.1841881978375795e-11,1.0231093385549648e-11,375.0,80.0,3.287762030364697e-12,1.5411384517334516e-11,0
1835.0,0.0,1.0,5.0,95.0,20.0,-2.63644685e-06,2.5329608391250557e-10,1.5915278317155048e-05,-1.4406343658536795,0.1371958324796667,1.0,1.0,2.0,3.0,5.0,2.994884390066793e-11,9.09900747847659e-12,475.0,100.0,2.6662745675000587e-12,1.2664804195625278e-11,0
1836.0,0.0,1.0,5.0,75.0,16.0,-3.2497727500000003e-06,2.9322848073038847e-10,1.712391546143546e-05,-1.3423768873253783,0.0560694583528142,1.0,1.0,2.0,2.0,4.0,5.199610815379413e-11,2.379623442168156e-11,375.0,80.0,3.9097130764051796e-12,1.832678004564928e-11,0
1837.0,0.0,1.0,5.0,90.0,19.0,5.033332631578954e-07,3.6701577096647324e-10,1.915765567512041e-05,-1.4298944216016969,0.0714728130761725,1.0,1.0,2.0,3.0,5.0,4.5570722522538227e-11,9.249150112489645e-12,450.0,95.0,4.077953010738593e-12,1.9316619524551222e-11,0
1838.0,0.0,1.0,5.0,85.0,18.0,-2.581062777777777e-06,4.6483604912787556e-10,2.156005679788148e-05,-1.3610667717451623,0.0597006111234651,1.0,1.0,2.0,1.0,5.0,6.14929757538699e-11,1.325774402204844e-11,425.0,90.0,5.4686594015044185e-12,2.582422495154864e-11,0
1839.0,0.0,1.0,5.0,85.0,18.0,3.875377555555555e-06,4.744045885935551e-10,2.178083075994933e-05,-1.3747584967009605,0.0410851912899916,1.0,1.0,2.0,1.0,3.0,6.448606782365766e-11,1.0847651898051938e-11,425.0,90.0,5.581230454041823e-12,2.635581047741972e-11,0
1840.0,0.0,1.0,5.0,90.0,19.0,-1.944846e-06,5.740221861777112e-10,2.395876011353073e-05,-1.300950961383643,0.0975984012597577,1.0,1.0,2.0,1.0,3.0,7.036494553891239e-11,1.2118481816991946e-11,450.0,95.0,6.378024290863457e-12,3.0211694009353216e-11,0
1841.0,0.0,1.0,5.0,90.0,19.0,5.266696842105262e-06,5.38783186832432e-10,2.3211703660705995e-05,-1.1664914653093736,-0.0010668980575964,1.0,1.0,2.0,2.0,3.0,7.050749958060988e-11,9.641678045811074e-12,450.0,95.0,5.98647985369369e-12,2.8357009833285905e-11,0
1842.0,0.0,0.0,5.0,80.0,17.0,5.777653529411764e-06,5.86053195690705e-10,2.420853559575021e-05,-1.1169570447177928,-0.1538966814150611,1.0,1.0,2.0,1.0,3.0,8.457320876139374e-11,1.2188585134555568e-11,400.0,85.0,7.325664946133815e-12,3.4473717393570886e-11,0
